jar,date.cat,date,species,treatment,sump,sal,stock.ml,HCl.ml,NaOH.ml,Ca.ml,jar.wt,jar.muss.wt,jar.muss.h2o.wt,h2o.wt,wet.wt,origin,num.bys,tray.wt,tray.gut.wt,gut.wt,shell.wt,shell.length,shell.color,nbs.ph.0,ph.0,mv.0,spec.0,spec.t.0,ph.t.0,do.0,do.perc.0,do.t.0,ca.mv.0,ca.free.0,ca.meas.0,ca.sd.0,date.in,time.in,date.out,time.out,nbs.ph.1,ph.1,mv.1,spec.1,spec.t.1,ph.t.1,do.1,do.perc.1,do.t.1,ca.mv.1,ca.free.1,ca.meas.1,ca.sd.1,alk.0,alk.sd.0,alk.1,alk.sd.1,nh3.0,nh3.1,psi.0,psi.1,comments,light,first.sec,cluster,caldo.0,caldo.1,delox,delph,delta,delam,delt,delfreeca,corrdelta,start.time,end.time,duration,gut,h2o.kg,calph.0,calph.1,R,E,G,flag,S,T,Patm,P,pH,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite
43,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,C,32.95,0,0,0.255,0,395.21,400.28,1026.94,626.66,0,penn cove,0,NA,NA,NA,5.07,62.4,black,8.955,NA,-110.8,8.407,25,12.5,NA,101,12.4,NA,NA,NA,NA,2024-02-06,20:37:00,2024-02-08,15:27:00,8.684,NA,-95.4,8.12,25,12.2,NA,65.7,12.2,NA,NA,NA,NA,2496.695,0.34648232,2541.365,0.55861436,0.000843,0.014935,0,0,,dark,first,55,273.8643043,178.9034657,-0.09496083863,-0.271,0.04467,0.014092,-0.2,NA,0.030578,2024-02-06 20:37:00,2024-02-08 15:27:00,42.83333333,NA,0.62666,8.396658429,8.130700227,0.2740227898,0.04066443819,-0.04411854921,8,32.95,12.35,1,0,8.263679328,1.08E-05,261.4224986,262.4036121,261.4224986,262.4036121,261.4224986,262.4036133,0.001950643458,0.000234354835,0.002195772714,0.00251903,3.599053228,5.655520891
44,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,D,32.64,0,0,0.278,0,402.89,406.41,1078.35,671.94,0,penn cove,0,NA,NA,NA,3.52,56.1,black,8.985,NA,-112.4,8.447,25,12.3,NA,100.9,12.3,NA,NA,NA,NA,2024-02-06,20:58:00,2024-02-08,15:38:00,8.889,NA,-106.9,8.321,25,12.1,NA,80.1,12.1,NA,NA,NA,NA,2503.505,1.46371104,2523.41,3.22440692,0.000659,0.006848,0,0,,dark,first,55,274.7039595,219.0030159,-0.05570094361,-0.096,0.019905,0.006189,-0.2,NA,0.013716,2024-02-06 20:58:00,2024-02-08 15:38:00,42.66666667,NA,0.67194,8.42429045,8.329305378,0.2492078217,0.027689786,-0.03068291362,8,32.64,12.2,1,0,8.376797914,7.43E-06,179.2981794,179.9719445,179.2981794,179.9719445,179.2981794,179.971945,0.001841786976,0.000277329357,0.002126544824,0.0025134575,4.262334625,6.704681193
45,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,B,32.62,0,0,0.3,0,393.67,396.74,1004.41,607.67,0,penn cove,0,NA,NA,NA,3.07,54.5,black,9.014,NA,-114.2,8.463,25,12.6,NA,100.8,12.6,NA,NA,NA,NA,2024-02-06,21:05:00,2024-02-08,15:44:00,8.842,NA,-104.4,8.282,25,12.3,NA,74.9,12.2,NA,NA,NA,NA,2530.675,1.94454365,2550.705,2.32638131,0.0012,0.008968,0,0,,dark,first,55,272.7312592,204.3764978,-0.06835476144,-0.172,0.02003,0.007768,-0.4,NA,0.012262,2024-02-06 21:05:00,2024-02-08 15:44:00,42.65,NA,0.60767,8.455376473,8.286130345,0.3172335836,0.03605118978,-0.02845389348,8,32.62,12.45,1,0,8.370753409,7.73E-06,187.8822594,188.5862335,187.8822594,188.5862335,187.8822594,188.5862341,0.001862170934,0.0002807883801,0.002150688305,0.00254069,4.318472597,6.789863866
46,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,A,32.65,0,0,0.323,0,395.26,398.99,1055.16,656.17,0,penn cove,0,NA,NA,NA,3.73,57.6,black,9.065,NA,-117.1,8.517,25,12.6,NA,101.1,12.6,NA,NA,NA,NA,2024-02-06,21:11:00,2024-02-08,15:52:00,8.908,NA,-108,8.344,25,12.2,NA,78.5,12.1,NA,NA,NA,NA,2561.075,15.2098669,2586.885,3.06177236,0.00103,0.007169,0,0,,dark,first,55,273.4918232,214.6149999,-0.05887682328,-0.157,0.02581,0.006139,-0.5,NA,0.019671,2024-02-06 21:11:00,2024-02-08 15:52:00,42.68333333,NA,0.65617,8.505459511,8.348302392,0.2426574225,0.0253015335,-0.04053644449,8,32.65,12.4,1,0,8.426880952,6.64E-06,161.0475655,161.6514413,161.0475655,161.6514413,161.0475655,161.6514417,0.001822632399,0.0003116937576,0.002140962858,0.00257398,4.792744207,7.535696741
47,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,C,32.89,0,0,0.343,0,395.83,401.07,1017.32,616.25,0,penn cove,0,NA,NA,NA,5.24,62.2,black,9.071,NA,-117.3,8.524,25,12.4,NA,101.3,12.3,NA,NA,NA,NA,2024-02-06,21:19:00,2024-02-08,16:03:00,8.828,NA,-103.6,8.26,25,12.4,NA,68.7,12.4,NA,NA,NA,NA,2587.085,1.03944697,2631.355,0.75660426,0.000843,0.015148,0,0,,dark,first,55,275.3626889,186.3517259,-0.08901096293,-0.243,0.04427,0.014305,0.1,NA,0.029965,2024-02-06 21:19:00,2024-02-08 16:03:00,42.73333333,NA,0.61625,8.508913514,8.272314334,0.2449640616,0.03936830684,-0.04123283168,8,32.89,12.4,1,0,8.390613924,7.68E-06,186.8378591,187.5380435,186.8378591,187.5380435,186.8378591,187.5380441,0.001885407269,0.0003006272871,0.002193711873,0.00260922,4.618050855,7.257505662
48,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,D,32.67,0,0,0.365,0,397.5,402.76,1053.74,650.98,0,penn cove,0,NA,NA,NA,5.26,69.8,black,9.105,NA,-119.2,8.549,25,12.3,NA,101.3,12.3,NA,NA,NA,NA,2024-02-06,21:30:00,2024-02-08,16:05:00,8.937,NA,-109.6,8.372,25,12.1,NA,73.9,12,NA,NA,NA,NA,2593.005,1.81726443,2607.535,1.30814755,0.000659,0.006533,0,0,,dark,first,55,275.7413045,202.4439685,-0.07329733599,-0.168,0.01453,0.005874,-0.3,NA,0.008656,2024-02-06 21:30:00,2024-02-08 16:05:00,42.58333333,NA,0.65098,8.541726539,8.375934413,0.2130249334,0.01707167719,-0.0125785187,8,32.67,12.2,1,0,8.458830476,6.15E-06,148.4660141,149.0239783,148.4660141,149.0239783,148.4660141,149.0239786,0.001805924754,0.0003301268117,0.00214220366,0.00260027,5.073282683,7.979684186
49,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,B,32.67,0,0,0.39,0,396.93,400.69,1033.79,633.1,0,penn cove,0,NA,NA,NA,3.76,61.8,black,9.118,NA,-120,8.575,25,12.6,NA,101.4,12.5,NA,NA,NA,NA,2024-02-06,21:36:00,2024-02-08,16:13:00,8.919,NA,-108.7,8.357,25,12.2,NA,68.7,12.2,NA,NA,NA,NA,2626.245,1.03944697,2662.42,1.20208153,0.0012,0.013961,0,0,,dark,first,55,274.8483681,187.4002441,-0.08744812402,-0.199,0.036175,0.012761,-0.3,NA,0.023414,2024-02-06 21:36:00,2024-02-08 16:13:00,42.61666667,NA,0.6331,8.555542549,8.360391401,0.3455059161,0.05041847432,-0.04625413987,8,32.67,12.4,1,0,8.457966975,6.31E-06,153.1206432,153.694878,153.1206432,153.694878,153.1206432,153.6948783,0.001833850521,0.0003378533573,0.002178015493,0.0026443325,5.194655659,8.167177811
51,feb.2024.cluster,2024-02-06,mytilus_californianus,shell.californianus,C,32.6,0,0,0.452,0,402.21,416.67,1020.03,603.36,0,penn cove,0,NA,NA,NA,14.46,63.8,black,9.18,NA,-123.6,8.636,25,12.6,NA,101.2,12.5,NA,NA,NA,NA,2024-02-06,21:54:00,2024-02-08,17:16:00,9.081,NA,-117.9,8.536,25,12.2,NA,89.4,12.1,NA,NA,NA,NA,2607.65,123.163859,2657.855,32.3925616,0.000843,0.00416,0,0,,dark,first,55,274.4260363,244.4914934,-0.02993454289,-0.099,0.050205,0.003317,-0.4,NA,0.046888,2024-02-06 21:54:00,2024-02-08 17:16:00,43.36666667,NA,0.60336,8.617714596,8.519275522,0.02880214357,0.003191520599,-0.02255713262,8,32.6,12.4,1,0,8.568495059,4.36E-06,105.8052305,106.2018666,105.8052305,106.2018666,105.8052305,106.2018667,0.001682848765,0.0003960228145,0.002083231044,0.0026327525,6.09039584,9.577326293
52,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,D,32.65,0,0,0.482,0,394.73,397.64,1036.71,639.07,0,penn cove,0,NA,NA,NA,2.91,53.5,black,9.2,NA,-124.6,8.656,25,12.3,NA,100.9,12.3,NA,NA,NA,NA,2024-02-06,21:59:00,2024-02-08,17:26:00,9.083,NA,-117.9,8.516,25,12.3,NA,80,12.3,NA,NA,NA,NA,2694.775,18.349421,2715.28,0.86267027,0.000659,0.007045,0,0,,dark,first,55,274.6868032,217.7893385,-0.05689746469,-0.117,0.020505,0.006386,0,NA,0.014119,2024-02-06 21:59:00,2024-02-08 17:26:00,43.45,NA,0.63907,8.63498461,8.519275522,0.2875799316,0.03227710502,-0.03568121248,8,32.65,12.3,1,0,8.577130066,4.39E-06,106.3242398,106.7231649,106.3242398,106.7231649,106.3242398,106.7231651,0.001720503976,0.0004123492222,0.002137242036,0.0027050275,6.338587571,9.968666803
53,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,B,32.63,0,0,0.512,0,396.73,400.03,1056.5,656.47,0,penn cove,0,NA,NA,NA,3.3,52.9,black,9.239,NA,-127,8.697,25,12.6,NA,101.1,12.5,NA,NA,NA,NA,2024-02-06,22:05:00,2024-02-08,17:32:00,9.063,NA,-116.9,8.516,25,12.2,NA,71,12.2,NA,NA,NA,NA,2744.015,18.0241519,2787.975,4.39113311,0.0012,0.009672,0,0,,dark,first,55,274.1035763,193.7226226,-0.08038095376,-0.176,0.04396,0.008472,-0.3,NA,0.035488,2024-02-06 22:05:00,2024-02-08 17:32:00,43.45,NA,0.65647,8.676432641,8.502005509,0.3680139814,0.03878797531,-0.08123864895,8,32.63,12.4,1,0,8.589219075,4.41E-06,106.8664158,107.2671495,106.8664158,107.2671495,106.8664158,107.2671497,0.001740409905,0.0004312267229,0.00217604223,0.002765995,6.631218988,10.42685161
54,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,A,32.63,0,0,0.542,0,394.44,398.8,974.47,575.67,0,penn cove,0,NA,NA,NA,4.36,54.1,brown,9.251,NA,-127.6,8.719,25,12.6,NA,100.9,12.5,NA,NA,NA,NA,2024-02-06,22:10:00,2024-02-08,17:37:00,9.056,NA,-116.6,8.516,25,12.3,NA,72,12.3,NA,NA,NA,NA,2781.075,1.66170094,2768.965,43.6638437,0.00103,0.01124,0,0,,dark,first,55,273.5613339,196.0348901,-0.07752644372,-0.195,-0.01211,0.01021,-0.2,NA,-0.02232,2024-02-06 22:10:00,2024-02-08 17:37:00,43.45,NA,0.57567,8.686794649,8.496824505,0.2355847587,0.03102580579,0.03391263395,8,32.63,12.45,1,0,8.591809577,4.39E-06,106.670232,107.0699109,106.670232,107.0699109,106.670232,107.0699111,0.001739512855,0.0004357660664,0.00217966773,0.00277502,6.701748876,10.53680942
55,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,C,32.85,0,0,0.575,0,395.91,402.25,1041.23,638.98,0,penn cove,0,NA,NA,NA,6.34,63.3,black,9.279,NA,-129.2,8.725,25,12.4,NA,101.3,12.4,NA,NA,NA,NA,2024-02-06,22:16:00,2024-02-08,17:56:00,9.086,NA,-118.3,8.554,25,12.3,NA,70.3,12.2,NA,NA,NA,NA,2827.415,1.16672619,2842.035,0.27577164,0.000843,0.008696,0,0,,dark,first,55,274.8492431,191.5491146,-0.08330012856,-0.193,0.01462,0.007853,-0.2,NA,0.006767,2024-02-06 22:16:00,2024-02-08 17:56:00,43.66666667,NA,0.63898,8.71442667,8.526183527,0.1922620806,0.01812523156,-0.007809336685,8,32.85,12.35,1,0,8.620305098,4.10E-06,99.60292706,99.97646392,99.60292706,99.97646392,99.60292706,99.97646409,0.001735419527,0.0004638723556,0.002203394012,0.002834725,7.126110414,11.2009698
56,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,D,32.6,0,0,0.6,0,401.93,407.08,1034.91,627.83,0,penn cove,0,NA,NA,NA,5.15,65.6,black,9.296,NA,-130,8.762,25,12.2,NA,100.9,12.2,NA,NA,NA,NA,2024-02-06,22:27:00,2024-02-08,18:11:00,9.086,NA,-118.2,8.546,25,12.1,NA,67.3,12.1,NA,NA,NA,NA,2796.64,29.4015,2845.88,0.4384062,0.000659,0.009079,0,0,,dark,first,55,275.3560286,184.0523211,-0.09130370745,-0.21,0.04924,0.00842,-0.1,NA,0.04082,2024-02-06 22:27:00,2024-02-08 18:11:00,43.73333333,NA,0.62783,8.72824268,8.524456526,0.2545134086,0.02347114877,-0.05689384161,8,32.6,12.15,1,0,8.626349603,4.09E-06,98.55002917,98.92057689,98.55002917,98.92057689,98.55002917,98.92057705,0.001727488204,0.0004614942614,0.002193073162,0.00282126,7.093021883,11.15947781
57,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,B,32.64,0,0,0.625,0,393.65,397.61,999.35,601.74,0,penn cove,0,NA,NA,NA,3.96,57.1,black,9.333,NA,-132.5,8.8,25,12.5,NA,101.1,12.5,NA,NA,NA,NA,2024-02-06,22:35:00,2024-02-08,18:24:00,9.142,NA,-121.3,8.611,25,12.3,NA,68.7,12.2,NA,NA,NA,NA,2878.27,0.98994949,2884.715,40.4252947,0.0012,0.015881,0,0,,dark,first,55,274.0864825,187.4353857,-0.0866510968,-0.191,0.006445,0.014681,-0.3,NA,-0.008236,2024-02-06 22:35:00,2024-02-08 18:24:00,43.81666667,NA,0.60174,8.771417713,8.577993566,0.3005027317,0.05091315364,0.0142810685,8,32.64,12.4,1,0,8.67470564,3.53E-06,85.58233821,85.90314881,85.58233821,85.90314881,85.58233821,85.90314893,0.001682611982,0.0005078237298,0.002193960816,0.0028814925,7.808568063,12.27810928
58,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,A,32.54,0,0,0.64,0,399.41,402.16,1010.56,608.4,0,penn cove,0,NA,NA,NA,2.75,53,black,9.346,NA,-133,8.804,25,12.6,NA,100.9,12.6,NA,NA,NA,NA,2024-02-06,22:40:00,2024-02-08,18:35:00,9.177,NA,-123.3,8.63,25,12.3,NA,72.4,12.2,NA,NA,NA,NA,2898.285,1.13844192,2904.06,1.56977705,0.00103,0.006102,0,0,,dark,first,55,273.1379661,197.6536565,-0.0754843096,-0.169,0.005775,0.005072,-0.4,NA,0.000703,2024-02-06 22:40:00,2024-02-08 18:35:00,43.91666667,NA,0.6084,8.78005272,8.612533592,0.3802627894,0.02555091088,-0.001770730516,8,32.54,12.45,1,0,8.696293156,3.28E-06,79.61670406,79.91499594,79.61670406,79.91499594,79.61670406,79.91499604,0.001661402513,0.000525990477,0.002190670088,0.0029011725,8.091969289,12.72531479
59,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,C,32.92,0,0,0.645,0,441.3,446.01,1045.03,599.02,0,penn cove,0,NA,NA,NA,4.71,62.7,black,9.344,NA,-132.8,8.812,25,12.4,NA,101,12.3,NA,NA,NA,NA,2024-02-06,22:47:00,2024-02-08,18:41:00,9.174,NA,-123.2,8.633,25,12.1,NA,71.8,12,NA,NA,NA,NA,2904,7.94788022,2919.23,0.05656854,0.000843,0.010661,0,0,,dark,first,55,274.4957658,196.3836188,-0.07811214702,-0.17,0.01523,0.009818,-0.3,NA,0.005412,2024-02-06 22:47:00,2024-02-08 18:41:00,43.9,NA,0.59902,8.776598717,8.610806591,0.2262947459,0.02844323066,-0.00783941558,8,32.92,12.25,1,0,8.693702654,3.32E-06,80.26117385,80.56265456,80.26117385,80.56265456,80.26117385,80.56265467,0.00167022003,0.0005261726807,0.002199710228,0.002911615,8.079348859,12.69951515
3,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,D,33.27,0,0.378,0,0,447.79,501.99,1110.87,608.88,0,penn cove,0,NA,NA,NA,54.2,4.22,black,6.966,NA,-24.1,6.842,25,12.5,NA,102.6,12.4,NA,NA,NA,NA,2024-03-26,20:31:00,2024-03-28,16:26:00,7.154,NA,-34.7,7.054,25,12.5,NA,92.5,12.5,NA,NA,NA,NA,1871.515,0.2333452378,1958.56,0.22627417,0.0017,0.001954,0,0,,dark,first,55,277.647697,249.7881669,-0.02785953003,0.188,0.087045,0.000254,0.1,NA,0.086791,2024-03-26 20:31:00,2024-03-28 16:26:00,43.91666667,NA,0.60888,6.899348293,7.082410432,0.007126509019,6.50E-05,-0.01110063313,8,33.27,12.5,1,0,6.990879362,0.0001837984956,4496.887928,4513.800609,4496.887928,4513.800609,4496.887928,4513.800931,0.001883674003,1.23E-05,0.002079738276,0.0019150375,0.1881781727,0.2954351832
4,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,A,33.4,0,0.365,0,0,444.13,502.33,979.66,477.33,0,penn cove,0,NA,NA,NA,58.2,4.81,black,6.974,NA,-24.3,6.847,25,12.7,NA,102.1,12.6,NA,NA,NA,NA,2024-03-26,20:23:00,2024-03-28,16:18:00,7.158,NA,-34.9,7.017,25,12.7,NA,82.8,12.7,NA,NA,NA,NA,1884.645,3.811305551,1981.95,1.216223664,0.001933,0.005417,0,0,,dark,first,55,274.909067,222.4746704,-0.05243439654,0.184,0.097305,0.003484,0.1,NA,0.093821,2024-03-26 20:23:00,2024-03-28 16:18:00,43.91666667,NA,0.47733,6.902802296,7.085864434,0.009792253566,0.0006506456386,-0.00876065219,8,33.4,12.7,1,0,6.994333365,0.000182825533,4504.790967,4521.69004,4504.790967,4521.69004,4504.790967,4521.690362,0.001901087981,1.26E-05,0.002096534035,0.0019332975,0.1936056165,0.3037571652
5,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,B,33.35,0,0.34,0,0,444.48,502.78,1024.06,521.28,0,penn cove,0,NA,NA,NA,58.3,3.8,black,7.007,NA,-26.1,6.9,25,12.4,NA,102.3,12.4,NA,NA,NA,NA,2024-03-26,20:17:00,2024-03-28,15:34:00,7.102,NA,-31.7,6.966,25,12.5,NA,81.3,12.5,NA,NA,NA,NA,1906.685,0.601040764,1970.61,7.297341982,0.002464,0.003227,0,0,,dark,first,55,276.697677,219.4340388,-0.05726363823,0.095,0.063925,0.000763,0.1,NA,0.063162,2024-03-26 20:17:00,2024-03-28 15:34:00,43.28333333,NA,0.52128,6.933888319,7.030600393,0.0118293463,0.0001576181938,-0.006523905871,8,33.35,12.45,1,0,6.982244356,0.0001875007256,4581.578035,4598.820733,4581.578035,4598.820733,4581.578035,4598.82106,0.001908114866,1.20E-05,0.002107578166,0.0019386475,0.1834484337,0.2879863686
6,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,C,33.34,0,0.325,0,0,443.59,463.88,1002.38,538.5,0,penn cove,0,NA,NA,NA,20.29,69.1,black,7.036,NA,-27.8,6.91,25,12.6,NA,102.4,12.6,NA,NA,NA,NA,2024-03-26,20:10:00,2024-03-28,15:29:00,7.259,NA,-40.9,7.161,25,12.4,NA,97.1,12.3,NA,NA,NA,NA,1915.95,1.781909089,2059.065,0.7424621202,0.001673,0.003192,0,0,,dark,first,55,275.8199453,263.2050939,-0.01261485134,0.223,0.143115,0.001519,-0.3,NA,0.141596,2024-03-26 20:10:00,2024-03-28 15:29:00,43.31666667,NA,0.5385,6.963247341,7.189484513,0.007729132781,0.0009306929097,-0.04337800963,8,33.34,12.5,1,0,7.076365927,0.0001570886356,3847.647591,3862.104647,3847.647591,3862.104647,3847.647591,3862.104886,0.00194767455,1.57E-05,0.002120452991,0.0019875075,0.2406247843,0.3777408453
7,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,D,33.32,0,0.305,0,0,435.06,498.56,999.52,500.96,0,penn cove,0,NA,NA,NA,63.5,4.82,black,7.105,NA,-31.8,6.979,25,12.4,NA,102.4,12.3,NA,NA,NA,NA,2024-03-26,20:01:00,2024-03-28,15:24:00,7.187,NA,-36.6,7.086,25,12.4,NA,86,12.3,NA,NA,NA,NA,1928.97,14.19870417,2001.64,0.8485281374,0.0017,0.001847,0,0,,dark,first,55,277.6062664,233.1458878,-0.0444603786,0.082,0.07267,0.000147,0,NA,0.072523,2024-03-26 20:01:00,2024-03-28 15:24:00,43.38333333,NA,0.50096,7.032327394,7.115223457,0.00808499143,2.67E-05,-0.006594049037,8,33.32,12.4,1,0,7.073775425,0.0001533757457,3741.733138,3755.810097,3741.733138,3755.810097,3741.733138,3755.810314,0.001927452637,1.49E-05,0.002095678955,0.001965305,0.2277354043,0.3575710734
8,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,A,33.34,0,0.29,0,0,459.55,512.75,999.7,486.95,0,penn cove,0,NA,NA,NA,53.2,4.59,black,7.098,NA,-31.5,7.063,25,12.6,NA,102.4,12.5,NA,NA,NA,NA,2024-03-26,19:49:00,2024-03-28,15:13:00,7.194,NA,-37.2,7.186,25,12.6,NA,81.9,12.6,NA,NA,NA,NA,1943.78,8.259007204,2037.36,1.93747258,0.001933,0.002668,0,0,,dark,first,55,276.4015615,220.6020851,-0.05579947638,0.096,0.09358,0.000735,0.1,NA,0.092845,2024-03-26 19:49:00,2024-03-28 15:13:00,43.4,NA,0.48695,7.02714639,7.125585465,0.01176828377,0.0001550137946,-0.009790650175,8,33.34,12.6,1,0,7.076365927,0.0001537586652,3775.349405,3789.517066,3775.349405,3789.517066,3775.349405,3789.517287,0.001951711013,1.53E-05,0.002120763382,0.00199057,0.2346180977,0.3682203071
9,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,D,33.38,0,0.275,0,0,452.74,508.64,1052.89,544.25,0,penn cove,0,NA,NA,NA,55.9,3.64,black,7.213,NA,-38.1,7.057,25,12.8,NA,102.9,12.8,NA,NA,NA,NA,2024-03-26,19:45:00,2024-03-28,15:04:00,7.293,NA,-42.9,7.176,25,12.6,NA,102.3,12.5,NA,NA,NA,NA,1975.45,0.3818376618,1974.32,0.08485281374,0.0017,0.001785,0,0,,dark,first,55,275.9358889,276.0627632,0.0001268742969,0.08,-0.00113,8.50E-05,-0.3,NA,-0.001215,2024-03-26 19:45:00,2024-03-28 15:04:00,43.31666667,NA,0.54425,7.141128476,7.224024539,-2.85E-05,1.91E-05,0.0001365456543,8,33.38,12.7,1,0,7.182576508,0.0001185340648,2921.213678,2932.150375,2921.213678,2932.150375,2921.213678,2932.150507,0.001925753954,1.93E-05,0.002063558522,0.001974885,0.2956387615,0.463868552
11,mar.2024.cluster,2024-03-26,mytilus_californianus,shell.californianus,C,33.28,0,0.252,0,0,451.73,470.19,1039.1,568.91,0,penn cove,0,NA,NA,NA,18.46,50.3,black,7.142,NA,-34.1,7.02,25,12.6,NA,102.1,12.6,NA,NA,NA,NA,2024-03-26,18:42:00,2024-03-28,14:46:00,7.355,NA,-46.6,7.263,25,12.8,NA,98.9,12.7,NA,NA,NA,NA,1993.655,1.6475588,2129.485,4.193143212,0.001673,0.003376,0,0,,dark,first,55,275.1147295,265.9322875,-0.009182442024,0.213,0.13583,0.001703,0.1,NA,0.134127,2024-03-26 18:42:00,2024-03-28 14:46:00,44.06666667,NA,0.56891,7.072048424,7.287923588,0.006421845687,0.001191012497,-0.04690162454,8,33.28,12.7,1,0,7.179986006,0.000127056377,3126.348342,3138.061942,3126.348342,3138.061942,3126.348342,3138.062099,0.00200954951,2.06E-05,0.002157241651,0.00206157,0.3167410064,0.4970458685
12,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,A,33.37,0,0.235,0,0,443.17,496.67,1056.37,559.7,0,penn cove,0,NA,NA,NA,53.5,3.63,brown,7.176,NA,-36.1,7.041,25,12.7,NA,102.1,12.6,NA,NA,NA,NA,2024-03-26,18:35:00,2024-03-28,14:39:00,7.227,NA,-39,7.117,25,12.8,NA,88.7,12.7,NA,NA,NA,NA,2008.825,0.1909188309,2079.315,0.03535533906,0.001933,0.002026,0,0,,dark,first,55,274.9604682,238.371863,-0.03658860519,0.051,0.07049,9.30E-05,0.1,NA,0.070397,2024-03-26 18:35:00,2024-03-28 14:39:00,44.06666667,NA,0.5597,7.10658845,7.156671488,0.008686347077,2.21E-05,-0.008356328043,8,33.37,12.75,1,0,7.131629969,0.0001376851445,3397.091356,3409.809763,3397.091356,3409.809763,3397.091356,3409.80994,0.001999061731,1.78E-05,0.002154545277,0.00204407,0.2731050929,0.4284688615
13,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,B,33.35,0,0.225,0,0,453.61,507.01,1032.34,525.33,0,penn cove,0,NA,NA,NA,53.4,3.17,black,7.192,NA,-37,7.062,25,12.5,NA,102.1,12.5,NA,NA,NA,NA,2024-03-26,18:26:00,2024-03-28,14:34:00,7.292,NA,-42.7,7.181,25,12.9,NA,95.2,12.9,NA,NA,NA,NA,2013.485,1.930401513,2074.32,1.145512986,0.002464,0.003097,0,0,,dark,first,55,275.5746046,254.8008546,-0.02077375008,0.1,0.060835,0.000633,0.4,NA,0.060202,2024-03-26 18:26:00,2024-03-28 14:34:00,44.13333333,NA,0.52533,7.122131462,7.220570537,0.00463061973,0.0001411002962,-0.006709731462,8,33.35,12.7,1,0,7.171350999,0.0001261408252,3105.160528,3116.792755,3105.160528,3116.792755,3105.160528,3116.792904,0.001994507986,1.95E-05,0.00214017793,0.0020439025,0.2996689226,0.4701877645
14,mar.2024.cluster,2024-03-26,mytilus_trossulus,shell.trossulus.painted,C,33.37,0,0.205,0,0,452.78,510.18,1086.63,576.45,0,penn cove,0,NA,NA,NA,57.4,5.66,black,7.239,NA,-39.7,7.099,25,12.6,NA,102.2,12.5,NA,NA,NA,NA,2024-03-26,18:22:00,2024-03-28,14:28:00,7.261,NA,-41,7.143,25,12.3,NA,87.4,12.3,NA,NA,NA,NA,2037.815,1.251579003,2111.765,0.4596194078,0.001673,0.002262,0,0,,dark,first,55,275.8101074,236.8673058,-0.0389428016,0.022,0.07395,0.000589,-0.2,NA,0.073361,2024-03-26 18:22:00,2024-03-28 14:28:00,44.1,NA,0.57645,7.168760497,7.191211514,0.008868258702,0.0001341301643,-0.008353075535,8,33.37,12.45,1,0,7.179986006,0.000125557,3068.890023,3080.419305,3068.890023,3080.419305,3068.890023,3080.41945,0.00202463948,1.99E-05,0.002170068884,0.00207479,0.3047145926,0.4783469835
